Region,SubRegion,Country,Country Code,DrugGroup,Drug,Year,KgEquivalent
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Plant-based NPS,2017,324.072
Europe,Western and Central Europe,Portugal,POR,ATS,Amphetamine,2016,6.474
Europe,Western and Central Europe,Portugal,POR,ATS,Amphetamine,2016,0.023276
Europe,Western and Central Europe,Portugal,POR,ATS,Amphetamine,2016,0
Europe,Western and Central Europe,Portugal,POR,ATS,Ecstasy-type substances,2016,40.995525
Europe,Western and Central Europe,Portugal,POR,ATS,Ecstasy-type substances,2016,0
Europe,Western and Central Europe,Portugal,POR,ATS,Methamphetamine,2016,0.00072
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis oil,2016,0.0003
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis oil,2016,0.22488
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis plants,2016,463.4
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis seed,2016,0.061079999
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis seed,2016,5.139
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Hashish (resin),2016,7067.887
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Marijuana (herb),2016,264.4
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Other types of cannabis,2016,2.534
Europe,Western and Central Europe,Portugal,POR,Cocaine-type,Cocaine salts,2016,1046.501
Europe,Western and Central Europe,Portugal,POR,Cocaine-type,Crack,2016,0.0159
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2016,2E-07
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2016,0.00054
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2016,0.0001157
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,Other Hallucinogens,2016,0.01504
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,Other Hallucinogens,2016,0.00692
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,Other Hallucinogens,2016,0.0014
Europe,Western and Central Europe,Portugal,POR,Opioids,Heroin,2016,56.92
Europe,Western and Central Europe,Portugal,POR,Opioids,Illicit morphine,2016,0.0004
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2016,0.08078
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2016,0.00255
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2016,0.01448
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2016,0.0008
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2016,0
Europe,Western and Central Europe,Portugal,POR,Other miscellaneous,Other miscellaneous,2016,0.01803
Europe,Western and Central Europe,Portugal,POR,Precursors,Ephedrine,2016,0
Europe,Western and Central Europe,Portugal,POR,Sedatives and Tranquillizers,Benzodiazepines,2016,0.0019
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Other Plant-based substances,2016,0.001
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Other Plant-based substances,2016,1.02
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Other substances not under int. control,2016,0.14118
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Other substances not under int. control,2016,0.00839
Europe,Western and Central Europe,Portugal,POR,ATS,Amphetamine,2015,2.46
Europe,Western and Central Europe,Portugal,POR,ATS,Amphetamine,2015,0.019481
Europe,Western and Central Europe,Portugal,POR,ATS,Ecstasy-type substances,2015,13.803114
Europe,Western and Central Europe,Portugal,POR,ATS,Methamphetamine,2015,0.0008
Europe,Western and Central Europe,Portugal,POR,ATS,Methamphetamine,2015,0.0008
Europe,Western and Central Europe,Portugal,POR,ATS,Prescription stimulants,2015,0.0008
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis oil,2015,0.09073
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis plants,2015,610.2
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis plants,2015,45.43
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis seed,2015,0.69611
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Cannabis seed,2015,0.057669999
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Hashish (resin),2015,2411.98
Europe,Western and Central Europe,Portugal,POR,Cannabis-type,Marijuana (herb),2015,223.73
Europe,Western and Central Europe,Portugal,POR,Cocaine-type,Cocaine salts,2015,6028.66
Europe,Western and Central Europe,Portugal,POR,Cocaine-type,Crack,2015,0.01748
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2015,0
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2015,1E-07
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2015,0.00010105
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,LSD,2015,0.00473
Europe,Western and Central Europe,Portugal,POR,Hallucinogens,Other Hallucinogens,2015,0.00677
Europe,Western and Central Europe,Portugal,POR,Opioids,Heroin,2015,97.27
Europe,Western and Central Europe,Portugal,POR,Opioids,Illicit morphine,2015,0.0052
Europe,Western and Central Europe,Portugal,POR,Opioids,Opium,2015,0.0079
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2015,0.0006
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2015,0
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2015,0.0004
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2015,0.0014
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2015,0.00275
Europe,Western and Central Europe,Portugal,POR,Opioids,Pharmaceutical opioids,2015,0.00401
Europe,Western and Central Europe,Portugal,POR,Sedatives and Tranquillizers,Benzodiazepines,2015,0.00097
Europe,Western and Central Europe,Portugal,POR,Sedatives and Tranquillizers,Benzodiazepines,2015,0.02061
Europe,Western and Central Europe,Portugal,POR,Sedatives and Tranquillizers,GHB,2015,0
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Other Plant-based substances,2015,0.10517
Europe,Western and Central Europe,Portugal,POR,Substances not under international control,Other Plant-based substances,2015,0.0015
Europe,Western and Central Europe,Slovakia,SLO,ATS,Amphetamine,2019,0.042
Europe,Western and Central Europe,Slovakia,SLO,ATS,Ecstasy-type substances,2019,0.352571
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2019,1.1
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2019,8.836
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Cannabis oil,2019,0.010427
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Cannabis plants,2019,161.1
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Hashish (resin),2019,0.485
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Marijuana (herb),2019,131.36
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Other types of cannabis,2019,1.032
Europe,Western and Central Europe,Slovakia,SLO,Cocaine-type,Cocaine salts,2019,0.348
Europe,Western and Central Europe,Slovakia,SLO,Hallucinogens,LSD,2019,8E-07
Europe,Western and Central Europe,Slovakia,SLO,Hallucinogens,Other Hallucinogens,2019,0.42942
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Heroin,2019,1.517
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Illicit morphine,2019,0.0008
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Pharmaceutical opioids,2019,0
Europe,Western and Central Europe,Slovakia,SLO,ATS,Ecstasy-type substances,2018,0.275065
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2018,0.7
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Marijuana (herb),2018,15.7
Europe,Western and Central Europe,Slovakia,SLO,Cocaine-type,Cocaine salts,2018,5.1
Europe,Western and Central Europe,Slovakia,SLO,ATS,Amphetamine,2017,0.2
Europe,Western and Central Europe,Slovakia,SLO,ATS,Ecstasy-type substances,2017,0.644438
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2017,50.5
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2017,0.63
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2017,0.004725
Europe,Western and Central Europe,Slovakia,SLO,ATS,Prescription stimulants,2017,0.2
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Cannabis oil,2017,0.85
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Cannabis plants,2017,229.9
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Hashish (resin),2017,0.6
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Marijuana (herb),2017,144
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Other types of cannabis,2017,1.7
Europe,Western and Central Europe,Slovakia,SLO,Cocaine-type,Cocaine salts,2017,2.7
Europe,Western and Central Europe,Slovakia,SLO,Hallucinogens,LSD,2017,1.31E-05
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Heroin,2017,0.4
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Pharmaceutical opioids,2017,0.0243
Europe,Western and Central Europe,Slovakia,SLO,Substances not under international control,Ketamine and phencyclidine-type substances,2017,0.5
Europe,Western and Central Europe,Slovakia,SLO,Substances not under international control,Plant-based NPS,2017,7
Europe,Western and Central Europe,Slovakia,SLO,Substances not under international control,Synthetic cannabinoids (Spice),2017,0.3
Europe,Western and Central Europe,Slovakia,SLO,Substances not under international control,Synthetic cathinones,2017,1
Europe,Western and Central Europe,Slovakia,SLO,ATS,Amphetamine,2016,0.02894
Europe,Western and Central Europe,Slovakia,SLO,ATS,Ecstasy-type substances,2016,2.353364
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2016,4.86
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Cannabis plants,2016,38.5
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Hashish (resin),2016,0.451
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Marijuana (herb),2016,37.67
Europe,Western and Central Europe,Slovakia,SLO,Cocaine-type,Cocaine salts,2016,0.06086
Europe,Western and Central Europe,Slovakia,SLO,Hallucinogens,Non-specified hallucinogens,2016,0.0001
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Heroin,2016,0.05644
Europe,Western and Central Europe,Slovakia,SLO,ATS,Amphetamine,2015,0.00123
Europe,Western and Central Europe,Slovakia,SLO,ATS,Ecstasy-type substances,2015,0.39566
Europe,Western and Central Europe,Slovakia,SLO,ATS,Methamphetamine,2015,5.35
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Cannabis plants,2015,208.5
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Hashish (resin),2015,27.15
Europe,Western and Central Europe,Slovakia,SLO,Cannabis-type,Marijuana (herb),2015,69.78
Europe,Western and Central Europe,Slovakia,SLO,Cocaine-type,Cocaine salts,2015,2.33
Europe,Western and Central Europe,Slovakia,SLO,Opioids,Heroin,2015,2.63
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Hashish (resin),2019,0.72
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Marijuana (herb),2019,6.73
Europe,Western and Central Europe,Slovenia,SVN,Cocaine-type,Coca paste/cocaine base,2019,1.04
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Heroin,2019,749.28
Europe,Western and Central Europe,Slovenia,SVN,ATS,Amphetamine,2018,5.909
Europe,Western and Central Europe,Slovenia,SVN,ATS,Amphetamine,2018,0.233
Europe,Western and Central Europe,Slovenia,SVN,ATS,Ecstasy-type substances,2018,0.266393
Europe,Western and Central Europe,Slovenia,SVN,ATS,Ecstasy-type substances,2018,0.379
Europe,Western and Central Europe,Slovenia,SVN,ATS,Methamphetamine,2018,0.0216
Europe,Western and Central Europe,Slovenia,SVN,ATS,Methamphetamine,2018,0.21
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Cannabis plants,2018,2561.9
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Hashish (resin),2018,1.295
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Hashish (resin),2018,0.338
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Marijuana (herb),2018,524.609
Europe,Western and Central Europe,Slovenia,SVN,Cocaine-type,Cocaine salts,2018,0.01
Europe,Western and Central Europe,Slovenia,SVN,Cocaine-type,Cocaine salts,2018,14.49
Europe,Western and Central Europe,Slovenia,SVN,Hallucinogens,LSD,2018,5.35E-06
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Heroin,2018,0.01
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Heroin,2018,334.874
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Illicit morphine,2018,0.007
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Opium,2018,0.0021
Europe,Western and Central Europe,Slovenia,SVN,Sedatives and Tranquillizers,Benzodiazepines,2018,0.184139996
Europe,Western and Central Europe,Slovenia,SVN,Sedatives and Tranquillizers,GHB,2018,1.0035
Europe,Western and Central Europe,Slovenia,SVN,ATS,Amphetamine,2017,0.078936
Europe,Western and Central Europe,Slovenia,SVN,ATS,Amphetamine,2017,6.07
Europe,Western and Central Europe,Slovenia,SVN,ATS,Ecstasy-type substances,2017,0.423302
Europe,Western and Central Europe,Slovenia,SVN,ATS,Ecstasy-type substances,2017,1.2
Europe,Western and Central Europe,Slovenia,SVN,ATS,Methamphetamine,2017,0.030825
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Cannabis oil,2017,0.1377
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Cannabis plants,2017,1350.9
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Hashish (resin),2017,19.76
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Marijuana (herb),2017,830.885
Europe,Western and Central Europe,Slovenia,SVN,Cocaine-type,Cocaine salts,2017,12.25
Europe,Western and Central Europe,Slovenia,SVN,Hallucinogens,LSD,2017,0
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Heroin,2017,10.7
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Illicit morphine,2017,0.602
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Illicit morphine,2017,0.013
Europe,Western and Central Europe,Slovenia,SVN,Sedatives and Tranquillizers,Benzodiazepines,2017,0.141769997
Europe,Western and Central Europe,Slovenia,SVN,Sedatives and Tranquillizers,Benzodiazepines,2017,0.2885
Europe,Western and Central Europe,Slovenia,SVN,Sedatives and Tranquillizers,GHB,2017,0.07
Europe,Western and Central Europe,Slovenia,SVN,ATS,Amphetamine,2015,2.105
Europe,Western and Central Europe,Slovenia,SVN,ATS,Amphetamine,2015,0.024035
Europe,Western and Central Europe,Slovenia,SVN,ATS,Ecstasy-type substances,2015,1.984
Europe,Western and Central Europe,Slovenia,SVN,ATS,Ecstasy-type substances,2015,0.788068
Europe,Western and Central Europe,Slovenia,SVN,ATS,Methamphetamine,2015,0.407
Europe,Western and Central Europe,Slovenia,SVN,ATS,Methamphetamine,2015,0.0729
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Cannabis plants,2015,1400.6
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Hashish (resin),2015,2.542
Europe,Western and Central Europe,Slovenia,SVN,Cannabis-type,Marijuana (herb),2015,487.535
Europe,Western and Central Europe,Slovenia,SVN,Cocaine-type,Cocaine salts,2015,2.771
Europe,Western and Central Europe,Slovenia,SVN,Hallucinogens,LSD,2015,1.7E-06
Europe,Western and Central Europe,Slovenia,SVN,Opioids,Heroin,2015,6.467
Europe,Western and Central Europe,Slovenia,SVN,Sedatives and Tranquillizers,Benzodiazepines,2015,0.105029998
Europe,Western and Central Europe,Spain,SPA,ATS,Amphetamine,2019,23.389091
